Unnamed: 0,SeriousDlqin2yrs,RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents
9329,0,0.26218,55,0,0.869518,12035.0,7,0,0,0,0.0
9330,0,0.600926,60,0,0.177434,3352.0,7,0,0,0,1.0
9331,1,0.439898,71,0,0.272925,6202.0,5,0,0,2,0.0
9332,0,0.43061,47,0,0.039066,2920.0,5,0,0,0,0.0
9333,0,0.209218,43,0,0.703474,10402.0,6,0,0,0,2.0
9334,0,0.314307,64,0,1.272453,2908.0,17,0,2,0,0.0
9335,0,0.141429,59,0,0.202032,18896.0,11,0,1,0,1.0
9336,0,0.298148,49,2,0.218281,2215.0,16,0,2,0,0.0
9337,0,0.162202,71,0,0.026512,1674.0,11,0,3,0,2.0
9338,1,0.328989,49,0,1.042582,10522.0,5,2,3,0,1.0
9339,0,0.103111,52,0,2.416164,3061.0,6,0,0,0,1.0
9340,0,0.281593,52,98,0.548661,4886.0,1,0,3,0,0.0
9341,0,0.115499,38,0,0.258017,,6,0,0,0,0.0
9342,0,0.098288,53,0,0.211894,1719.0,6,2,1,1,0.0
9343,0,12.558355,71,2,0.320947,4621.0,13,0,0,0,0.0
9344,0,0.10458,58,0,1.503325,13520.0,11,0,0,1,0.0
9345,0,0.531525,52,3,0.333706,10965.0,5,0,0,0,1.0
9346,0,0.53845,49,0,0.165841,5916.0,8,0,1,0,2.0
9347,0,0.127855,56,0,6.750577,11965.0,7,0,1,3,0.0
9348,0,0.257862,62,1,0.13775,2105.0,9,0,1,0,1.0
9349,0,11.776247,60,0,0.16035,,10,0,0,0,0.0
9350,0,0.248243,47,0,0.214458,6745.0,6,0,1,0,1.0
9351,0,0.125836,56,0,0.695363,4427.0,7,0,1,0,0.0
9352,0,0.172398,58,1,0.396822,4034.0,9,0,1,0,0.0
9353,0,0.060082,37,0,0.316223,1880.0,7,0,2,0,0.0
9354,0,0.259734,54,0,0.556104,,9,0,1,0,2.0
9355,0,0.118246,21,0,0.151589,9454.0,6,0,0,0,1.0
9356,0,0.100439,58,0,0.867293,,4,0,3,0,0.0
9357,0,0.417975,61,0,1.591474,10113.0,4,0,0,0,0.0
9358,0,0.526306,62,0,0.26063,3464.0,8,0,2,0,0.0
9359,0,0.144053,46,0,0.747871,2778.0,10,0,0,0,1.0
9360,0,0.364192,56,0,0.439614,4940.0,6,0,0,0,0.0
9361,0,0.084587,71,2,1.101262,,6,2,2,0,1.0
9362,0,0.206397,71,1,0.533983,4084.0,3,0,1,0,0.0
9363,0,0.170793,51,0,1.838172,9334.0,13,0,0,0,0.0
9364,0,0.317764,53,0,10.0,2197.0,12,0,2,0,0.0
9365,0,0.294441,67,0,1.327529,4319.0,16,0,2,0,0.0
9366,1,0.188797,30,0,1.611317,4646.0,3,0,1,0,0.0
9367,0,0.142397,47,0,0.327651,13109.0,4,0,1,0,0.0
9368,0,0.192238,70,0,0.274868,5802.0,5,0,0,0,1.0
9369,0,0.259695,65,0,0.71774,19867.0,8,0,0,0,0.0
9370,0,0.0605,57,0,0.142737,1672.0,8,0,0,1,0.0
9371,0,0.304199,30,0,2.019719,,3,0,0,0,0.0
9372,0,0.088945,51,0,1.372625,5673.0,12,0,1,0,0.0
9373,0,0.549423,43,0,0.287434,8071.0,9,0,1,0,1.0
9374,0,0.219379,56,1,1.162624,2563.0,9,0,3,0,1.0
9375,0,0.198213,40,0,7.91162,18912.0,9,0,1,3,0.0
9376,0,0.423719,37,0,0.736336,,8,0,1,0,2.0
9377,0,2.279436,23,0,1.339784,2059.0,9,0,0,0,2.0
9378,0,0.07915,69,0,0.797781,4852.0,9,0,2,0,1.0
9379,0,0.11109,46,0,0.818753,3825.0,5,0,0,0,1.0
9380,0,0.180781,54,0,0.528176,45551.0,3,0,0,0,0.0
9381,0,0.072612,51,0,7.187632,11383.0,7,0,1,0,1.0
9382,0,0.25345,37,0,0.052867,5113.0,6,0,0,0,0.0
9383,0,0.01449,34,0,0.977345,4493.0,11,0,2,0,1.0
9384,0,0.510909,37,0,0.469274,10518.0,8,0,0,0,0.0
9385,0,0.239243,41,0,2.269965,10928.0,3,0,0,0,0.0
9386,0,6.689478,57,1,2.187232,478.0,6,0,1,0,0.0
9387,1,5.169399,40,0,1.516183,8220.0,6,0,2,3,1.0
9388,0,0.173515,76,0,0.209288,5025.0,11,0,1,0,3.0
9389,0,0.339216,66,0,3.060238,1721.0,11,0,2,0,0.0
9390,0,0.097217,63,0,0.367313,9938.0,10,0,0,98,1.0
9391,0,0.223568,50,0,2.509495,,13,0,0,0,0.0
9392,0,0.450169,73,0,0.885711,7672.0,7,0,0,0,1.0
9393,0,0.280545,48,0,0.780755,11853.0,12,0,3,0,0.0
9394,0,0.597337,51,0,0.377192,20812.0,8,0,0,0,1.0
9395,0,0.292828,54,0,0.050195,2529.0,10,0,1,0,0.0
9396,1,0.122348,61,3,6.083829,1112.0,5,0,1,3,0.0
9397,0,0.071807,60,0,0.960172,,8,0,0,0,0.0
9398,0,0.316489,45,0,0.366811,,5,0,1,0,1.0
9399,0,0.467475,44,0,1.102457,,9,0,4,2,1.0
9400,0,0.098857,60,98,0.375267,,4,2,2,0,1.0
9401,0,0.120553,62,0,0.211349,8795.0,12,0,0,0,1.0
9402,0,0.155236,46,0,0.272913,4362.0,8,0,0,0,3.0
9403,0,0.170393,29,0,0.338804,2618.0,8,0,1,0,0.0
9404,0,0.578946,49,2,0.308204,4110.0,5,0,0,0,2.0
9405,0,0.383993,60,0,0.760074,4838.0,10,0,1,0,2.0
9406,0,0.050469,77,0,2.495907,1049.0,14,0,1,0,0.0
9407,0,0.677297,35,1,0.929014,,10,0,2,0,0.0
9408,0,1.323989,46,0,0.495216,1676.0,10,0,0,0,0.0
9409,0,0.073484,46,1,0.040286,,7,0,0,0,1.0
9410,0,0.337249,70,0,1.0333,1409.0,7,3,1,2,1.0
9411,0,6.602851,51,0,0.256622,11049.0,7,0,2,0,0.0
9412,0,0.188809,39,1,0.813439,3542.0,8,0,1,0,1.0
9413,0,0.257964,59,0,1.015552,3183.0,10,0,3,0,2.0
9414,0,0.413881,46,0,0.401788,,7,0,0,0,0.0
9415,0,0.03628,34,2,0.222088,2458.0,2,0,2,0,1.0
9416,0,0.131338,39,0,0.900499,6142.0,7,0,2,0,0.0
9417,0,0.27524,76,0,0.143122,2736.0,9,0,1,0,0.0
9418,0,0.2228,57,1,9.279253,3148.0,9,0,0,0,0.0
9419,0,0.371161,53,0,0.642728,6797.0,9,0,1,0,0.0
9420,0,0.377253,48,0,1.191486,1976.0,8,1,0,0,0.0
9421,0,0.094376,56,0,0.528658,1787.0,6,0,0,0,0.0
9422,0,2.780214,55,0,0.229196,5994.0,2,0,0,0,
9423,0,0.114111,56,0,6.211866,4810.0,10,0,3,1,1.0
9424,0,0.083863,53,0,0.147577,5624.0,8,0,1,0,0.0
9425,0,0.598083,64,0,0.591863,6387.0,10,0,1,0,0.0
9426,0,0.441267,52,0,0.446001,,12,0,0,0,0.0
9427,0,0.266473,38,0,0.362589,7994.0,10,0,1,0,0.0
9428,0,0.569538,43,2,0.254693,5313.0,7,0,0,0,1.0
9429,0,0.211873,24,2,0.388607,986.0,3,0,0,0,0.0
9430,0,0.586372,80,98,1.098399,1214.0,11,0,0,0,1.0
9431,0,0.16008,64,0,0.793427,22979.0,7,0,2,0,0.0
9432,0,0.485925,40,0,0.936396,4915.0,10,0,0,0,3.0
9433,0,0.195375,48,0,0.399233,10511.0,10,96,1,0,0.0
9434,0,0.16896,43,0,1.641004,3727.0,7,0,0,0,1.0
9435,0,0.196403,73,0,0.092757,4691.0,12,0,0,0,0.0
9436,0,0.535805,32,0,0.492215,3419.0,9,0,1,0,1.0
9437,0,0.485429,53,0,0.436276,35338.0,9,0,2,98,1.0
9438,0,0.257745,50,1,0.436121,6018.0,5,0,2,0,0.0
9439,0,0.371369,63,1,0.434765,3203.0,9,0,3,0,1.0
9440,0,0.372042,50,0,0.485513,1311.0,7,0,0,0,2.0
9441,0,0.393355,27,0,1.231829,23836.0,7,0,0,0,2.0
9442,0,0.209287,48,98,0.3376,4312.0,9,0,1,0,0.0
9443,0,0.634591,38,0,0.352853,,12,0,0,0,2.0
9444,0,0.144529,53,1,2.557329,9747.0,7,0,0,0,0.0
9445,0,0.388912,72,0,1.894425,3393.0,4,0,2,0,0.0
9446,0,0.358725,27,0,0.640404,8416.0,15,0,1,0,0.0
9447,0,0.115746,40,0,0.745864,3031.0,6,0,2,0,0.0
9448,0,0.593025,44,0,0.098913,2225.0,10,0,1,0,1.0
9449,0,0.10584,46,0,0.462634,12476.0,8,0,1,0,0.0
9450,0,0.719264,62,0,1.281256,,9,0,0,0,1.0
9451,0,0.381348,49,0,1.257818,7441.0,7,0,1,0,0.0
9452,0,0.504853,57,1,0.160546,6827.0,8,0,0,0,1.0
9453,0,0.11725,43,0,0.115224,8187.0,11,0,0,1,1.0
9454,0,0.173239,55,0,1.379785,1414.0,10,0,0,0,1.0
9455,0,0.267476,62,0,2.102148,3077.0,9,0,1,0,0.0
9456,0,0.487278,41,0,1.464271,,7,0,3,0,1.0
9457,0,0.283458,62,0,6.758434,,10,0,0,0,0.0
9458,0,0.240226,52,0,3.095007,6927.0,10,0,2,0,0.0
9459,0,0.195747,66,2,0.249262,12701.0,8,0,2,0,1.0
9460,0,0.469557,49,0,3.025203,14416.0,7,0,1,2,1.0
9461,0,0.162708,57,2,0.234021,3746.0,8,0,0,0,1.0
9462,0,0.429937,51,98,0.947165,6207.0,8,0,0,0,0.0
9463,0,0.186535,50,0,0.131944,,4,0,1,0,1.0
9464,0,0.491532,55,0,2.162439,8078.0,8,96,2,0,
9465,0,0.376279,59,0,0.349235,2434.0,7,0,1,0,1.0
9466,0,0.439833,34,98,9.883466,21088.0,4,0,0,0,1.0
9467,0,0.666827,72,1,0.923771,,8,0,0,0,1.0
9468,0,0.108158,25,0,0.599478,,9,0,2,0,0.0
9469,0,0.207522,42,0,0.217836,12871.0,11,0,1,2,0.0
9470,0,0.301105,50,0,1.073481,7534.0,3,0,1,0,2.0
9471,0,0.202478,57,0,0.946689,2160.0,6,0,1,0,1.0
9472,0,0.221893,74,0,0.295493,4397.0,7,0,0,0,0.0
9473,0,0.262833,25,0,4.276902,1311.0,7,0,1,0,0.0
9474,0,0.24665,44,0,0.274986,6850.0,6,0,1,0,0.0
9475,0,0.136682,22,2,0.107454,4292.0,13,0,1,0,1.0
9476,1,0.474089,52,0,0.522108,4757.0,9,0,0,0,0.0
9477,0,0.25111,55,0,0.617968,12877.0,8,0,0,0,0.0
9478,0,0.295302,74,0,0.448179,,8,0,1,0,0.0
9479,0,0.335028,53,1,1.346691,4017.0,11,0,1,0,1.0
9480,0,0.100021,66,0,0.739845,5001.0,13,0,1,0,0.0
9481,0,0.21518,60,0,3.355264,1127.0,10,0,1,3,0.0
9482,0,0.175387,45,0,2.524525,3972.0,12,0,3,0,2.0
9483,0,0.305658,32,0,1.478899,672.0,4,0,0,0,0.0
9484,0,0.404619,55,1,1.533068,3076.0,14,0,0,0,0.0
9485,0,0.539263,31,0,0.095,9741.0,14,0,2,0,1.0
9486,0,0.246767,70,0,1.593517,7029.0,6,0,1,0,1.0
9487,0,0.123812,49,0,1.487654,,12,0,2,0,1.0
9488,0,0.337409,68,0,4.09985,5077.0,4,0,0,0,0.0
9489,0,0.477795,45,0,0.300466,2079.0,5,0,2,0,2.0
9490,0,0.153739,55,0,0.25734,4905.0,5,0,4,0,1.0
9491,0,0.091198,54,0,0.385958,50000.0,8,0,0,0,0.0
9492,0,0.221394,51,0,0.617474,,9,0,1,0,2.0
9493,0,0.269802,45,0,0.180166,5126.0,7,0,0,0,0.0
9494,0,0.217959,57,0,0.12079,5586.0,7,0,0,0,2.0
9495,0,0.189458,39,0,0.299961,2244.0,8,0,1,1,0.0
9496,0,1.437435,35,0,0.110332,2587.0,6,0,0,0,1.0
9497,0,0.092272,69,0,0.073995,6566.0,8,0,2,0,0.0
9498,0,0.415115,62,0,0.269582,3229.0,4,0,0,0,0.0
9499,0,0.50171,52,0,0.669159,10130.0,14,0,2,0,0.0
9500,0,0.432355,75,0,0.456675,17253.0,6,0,1,1,1.0
9501,0,0.1972,48,1,1.500846,,11,0,1,0,0.0
9502,1,0.640421,70,0,0.096294,5331.0,14,0,1,0,0.0
9503,0,0.030354,54,0,1.816283,,11,0,1,0,3.0
9504,0,0.457408,37,2,0.450128,,11,0,0,0,0.0
9505,0,0.257604,77,0,4.012404,,9,0,1,0,2.0
9506,0,0.310381,65,0,0.724461,3517.0,11,0,0,0,0.0
9507,0,0.365583,50,0,0.566507,,4,0,1,0,2.0
9508,0,0.438477,62,0,0.46182,11201.0,2,0,0,0,0.0
9509,0,0.692643,46,0,0.828124,3383.0,7,0,1,0,1.0
9510,0,0.325762,63,0,2.098841,,14,0,0,0,0.0
9511,0,6.340217,21,0,1.615051,2808.0,8,0,2,0,0.0
9512,0,0.498356,37,2,0.830303,1885.0,14,0,1,0,1.0
9513,0,0.240764,65,0,0.49394,2957.0,8,0,0,0,1.0
9514,0,0.093542,48,0,0.743614,1352.0,14,0,2,0,1.0
9515,0,0.195637,54,0,8.105692,8488.0,10,0,0,2,0.0
9516,0,0.004879,33,0,1.339947,6738.0,8,0,2,0,0.0
9517,0,0.171356,77,0,2.213217,7695.0,10,0,2,0,1.0
9518,0,0.246732,68,0,1.306712,2290.0,12,0,0,0,0.0
9519,0,0.445073,49,0,1.015318,1889.0,5,0,1,0,1.0
9520,0,0.327937,46,0,0.029235,5129.0,11,0,2,0,0.0
9521,1,0.222841,66,0,0.187006,5173.0,8,0,0,3,1.0
9522,0,0.268564,79,0,0.65546,4368.0,10,0,1,0,1.0
9523,0,0.1271,65,98,0.673094,,11,0,1,0,2.0
9524,0,0.165445,82,0,0.854995,19314.0,9,0,2,0,0.0
9525,0,0.155758,39,2,1.290964,6910.0,13,0,1,0,2.0
9526,0,0.164132,40,0,0.130698,23778.0,12,0,0,0,2.0
9527,0,0.281464,35,0,0.7812,13563.0,11,0,1,0,1.0
9528,0,0.328624,58,0,0.716601,,9,0,1,0,0.0
9529,0,0.385044,54,0,1.099332,2080.0,11,0,2,0,0.0
9530,0,0.633955,49,0,0.139368,7899.0,10,0,0,1,1.0
9531,0,0.009115,63,0,0.651318,3479.0,6,0,1,0,0.0
9532,0,0.330357,69,0,0.056505,,7,0,1,0,1.0
9533,0,0.323285,30,0,0.093263,16265.0,7,0,3,0,0.0
9534,0,0.319815,43,0,5.96364,3885.0,9,0,1,0,1.0
9535,0,0.073293,63,0,0.518059,2113.0,4,0,1,0,3.0
9536,0,0.16053,45,0,0.164234,,3,0,0,0,0.0
9537,1,0.048868,40,0,0.064996,2599.0,8,0,1,0,0.0
9538,0,0.188006,66,0,0.443996,2821.0,9,0,4,0,0.0
9539,0,0.235506,33,0,4.386563,4116.0,11,0,1,0,0.0
9540,0,0.280685,47,0,0.563836,19626.0,9,0,2,0,0.0
9541,0,0.303608,56,0,1.146907,2884.0,8,0,1,0,0.0
9542,0,0.10998,43,0,0.240771,18535.0,5,0,0,0,0.0
9543,0,0.212701,62,0,0.226031,9692.0,10,0,2,0,0.0
9544,0,0.200033,44,0,0.667668,6748.0,6,0,1,0,1.0
9545,1,0.280085,71,0,0.475547,8941.0,6,0,0,0,0.0
9546,0,0.13106,50,0,0.505749,,12,0,1,0,0.0
9547,0,0.322008,61,0,0.799985,13750.0,6,0,1,0,2.0
9548,0,0.719413,62,0,1.405293,,5,0,0,1,1.0
9549,1,0.483808,43,0,0.051582,1297.0,7,0,2,0,1.0
9550,0,0.526456,23,0,0.332206,6229.0,4,0,0,0,0.0
9551,0,0.579333,57,0,1.36301,9202.0,8,0,3,0,1.0
9552,0,0.41859,53,0,0.285143,3900.0,7,0,1,0,0.0
9553,0,0.180563,59,0,3.575611,5437.0,5,0,2,0,1.0
9554,0,3.788627,48,0,1.401681,3010.0,11,0,0,0,
9555,0,0.190525,45,3,0.228881,1632.0,8,1,1,0,0.0
9556,0,0.434385,80,0,0.299984,1421.0,11,0,0,0,0.0
9557,0,0.124881,31,0,0.387628,1437.0,6,0,1,0,0.0
9558,0,12.223502,62,0,0.218325,8393.0,6,0,2,0,2.0
9559,0,10.752368,43,0,0.318993,670.0,5,0,0,0,0.0
9560,0,0.585247,47,0,0.18125,2883.0,6,0,2,0,2.0
9561,0,0.13555,47,0,0.469875,2663.0,9,0,1,0,3.0
9562,0,0.376266,40,0,1.055612,3921.0,11,0,1,98,1.0
9563,0,0.439498,59,0,1.183381,1113.0,5,0,1,0,0.0
9564,0,0.361877,71,0,0.77087,6789.0,11,0,0,0,0.0
9565,0,0.130637,58,0,0.059455,1774.0,11,0,0,0,1.0
9566,0,0.123513,53,0,0.82459,12160.0,7,0,0,2,1.0
9567,0,0.622405,38,0,0.344498,2988.0,7,0,1,0,0.0
9568,0,0.209189,59,0,0.717521,,8,0,4,0,0.0
9569,0,0.059343,82,0,0.238715,4929.0,7,0,0,0,1.0
9570,0,0.303842,46,0,0.206962,5975.0,10,0,1,0,1.0
9571,0,0.427046,46,1,0.428915,5062.0,9,0,2,0,0.0
9572,0,0.071658,44,0,2.121523,3492.0,9,0,1,0,0.0
9573,0,0.325221,45,0,0.01221,6466.0,12,0,1,0,0.0
9574,0,0.324982,21,0,1.301517,,5,0,0,0,2.0
9575,0,0.099786,57,0,2.318177,2664.0,18,0,0,0,0.0
9576,0,0.439791,40,0,0.05566,6912.0,11,0,1,0,2.0
9577,0,0.0912,29,0,0.381841,,11,0,0,0,3.0
9578,0,0.402978,62,0,0.217766,8644.0,9,0,0,0,1.0
9579,0,0.212744,36,0,0.263873,10361.0,5,1,2,0,1.0
9580,0,12.474054,47,0,0.43925,5639.0,8,0,0,0,2.0
9581,0,0.217665,72,0,0.723778,2324.0,6,0,0,0,0.0
9582,0,0.091198,32,0,0.355865,2571.0,5,0,0,0,0.0
9583,0,0.074198,30,3,0.086378,6348.0,10,0,0,0,0.0
9584,0,0.520776,55,0,0.145256,10448.0,5,0,1,0,1.0
9585,0,0.270747,68,0,0.475198,45648.0,8,0,1,2,0.0
9586,0,0.197428,29,0,0.580517,10780.0,7,0,2,0,2.0
9587,0,0.551488,57,0,0.306004,1926.0,10,0,1,0,0.0
9588,0,0.327346,60,0,0.119186,,12,0,2,0,0.0
9589,0,0.347763,23,1,0.206404,30418.0,3,0,1,0,0.0
9590,0,0.358515,63,0,0.630381,,7,0,1,0,1.0
9591,0,0.28335,64,0,0.072945,5105.0,7,0,0,0,1.0
9592,0,0.399139,47,0,0.457781,2279.0,10,0,1,0,2.0
9593,0,0.156711,69,0,0.053053,17189.0,11,1,0,0,0.0
9594,0,0.303287,67,1,0.162141,7333.0,5,0,0,0,1.0
9595,0,0.217831,53,0,2.08751,,8,0,2,0,0.0
9596,0,0.665168,45,0,0.168558,2219.0,7,0,0,0,2.0
9597,0,0.267112,38,0,4.036619,6284.0,6,0,0,0,0.0
9598,0,0.125396,51,1,0.532362,5091.0,8,0,1,1,0.0
9599,0,0.263328,59,0,3.852827,,11,0,0,0,2.0
9600,0,0.408733,47,0,0.03808,7612.0,9,0,0,0,1.0
9601,0,0.544449,21,0,3.541479,3977.0,9,0,1,0,1.0
9602,0,0.360348,69,1,0.500469,,9,0,2,0,1.0
9603,0,0.250261,54,0,0.489396,4324.0,8,0,1,0,1.0
9604,0,0.194713,46,0,0.219524,3163.0,8,0,1,0,0.0
9605,0,0.446695,64,0,0.471388,4428.0,16,0,1,0,1.0
9606,0,0.314707,73,0,0.91202,4979.0,5,1,0,0,0.0
9607,0,0.09315,21,0,0.185232,,9,0,3,0,1.0
9608,0,0.226316,58,0,0.203273,,5,0,1,0,0.0
9609,0,0.216828,32,1,0.896703,3654.0,14,0,1,0,0.0
9610,0,0.294615,58,0,0.577785,2506.0,6,0,1,0,0.0
9611,0,0.437118,53,0,0.034587,3709.0,7,0,1,0,2.0
9612,1,0.356769,60,1,1.277624,5965.0,15,1,0,0,0.0
9613,0,0.596568,45,0,1.426386,5252.0,9,0,4,0,1.0
9614,0,0.279119,25,0,0.111039,,9,0,0,0,
9615,0,0.104829,45,0,0.169635,10083.0,8,0,2,0,0.0
9616,0,0.473802,57,0,0.147494,,9,0,0,0,0.0
9617,0,0.150481,66,0,3.32885,,11,1,1,0,1.0
9618,0,0.572064,35,3,0.24262,2089.0,7,0,2,0,0.0
9619,0,0.134356,66,0,0.969162,3962.0,7,0,0,0,2.0
9620,0,0.242028,42,0,2.247922,,8,0,1,0,0.0
9621,0,0.242773,57,0,1.336928,19100.0,5,0,1,0,1.0
9622,0,0.250307,44,0,0.53943,24098.0,10,0,2,0,0.0
9623,0,0.196286,54,0,1.790711,8268.0,5,0,0,0,3.0
9624,0,0.2253,64,0,0.074748,,7,0,1,0,0.0
9625,0,0.135103,34,0,1.103083,6007.0,7,0,2,0,1.0
9626,0,0.234742,42,0,0.430299,6586.0,10,0,1,0,0.0
9627,0,0.190561,54,1,0.420201,1369.0,6,0,0,0,2.0
9628,0,0.082369,85,0,0.721299,4632.0,6,0,0,0,2.0
9629,0,0.516394,39,0,2.559443,2428.0,7,0,1,0,1.0
9630,0,0.136238,80,0,1.944901,6155.0,4,0,0,0,2.0
9631,0,0.111783,80,0,0.408198,4685.0,7,0,2,0,1.0
9632,0,0.205355,50,0,0.796477,23329.0,9,0,0,0,2.0
9633,0,0.48138,47,0,0.198576,10232.0,5,0,2,0,0.0
9634,0,0.324354,42,0,0.393247,6170.0,12,0,0,0,1.0
9635,0,0.37867,51,0,0.84865,3969.0,7,0,0,0,0.0
9636,0,0.138469,32,1,0.728759,,8,0,1,0,1.0
9637,0,0.074953,50,0,0.925147,4798.0,5,0,0,0,0.0
9638,0,0.360436,72,1,0.780404,6408.0,9,0,3,0,1.0
9639,0,0.357245,43,4,0.32279,5083.0,8,0,3,0,1.0
9640,0,0.189846,48,0,0.276585,,6,0,1,0,2.0
9641,0,0.150615,28,0,0.408714,5060.0,10,0,2,0,0.0
9642,0,0.311016,57,0,0.849604,1022.0,8,0,0,0,0.0
9643,0,0.137689,55,0,0.789619,,12,0,2,0,1.0
9644,0,0.349763,52,0,1.020334,6500.0,11,0,0,0,2.0
9645,0,0.461398,48,0,0.626967,17232.0,8,0,3,0,1.0
9646,0,0.204819,47,0,0.577442,,5,0,1,0,0.0
9647,0,0.352295,59,0,0.23902,,11,0,0,0,0.0
9648,0,0.071939,51,0,0.744299,1549.0,6,0,1,0,2.0
9649,0,0.153835,56,0,2.377834,9206.0,8,0,4,0,0.0
9650,0,0.145606,55,0,0.150081,,4,0,0,0,0.0
9651,0,0.451614,67,0,0.855401,8222.0,8,0,2,0,2.0
9652,0,0.172734,61,0,1.953247,6713.0,7,0,0,0,1.0
9653,0,0.10561,54,1,0.199448,7205.0,10,0,1,0,1.0
9654,0,0.102931,73,0,0.751987,5048.0,3,0,0,0,0.0
9655,0,0.194151,57,2,0.417445,6680.0,8,0,2,0,1.0
9656,0,0.395873,70,0,0.175202,4466.0,4,0,1,0,1.0
9657,0,0.003869,60,0,0.576425,2956.0,9,2,0,0,0.0
9658,0,0.415036,26,0,0.88244,2273.0,6,0,0,0,1.0
9659,0,11.577579,70,0,1.387178,729.0,9,0,1,0,1.0
9660,0,0.175087,53,1,0.705194,4251.0,11,0,2,0,1.0
9661,0,0.561461,51,2,0.132324,,9,0,0,0,0.0
9662,0,0.334501,55,0,2.554152,,5,98,2,98,0.0
9663,0,0.26906,47,0,0.184715,,5,0,2,0,0.0
9664,0,0.383315,55,0,0.149294,,6,0,0,0,3.0
9665,0,0.457604,43,0,1.078472,10914.0,9,0,2,0,0.0
9666,0,0.351491,69,0,1.590932,,4,0,1,0,1.0
9667,0,0.454105,50,0,0.179818,17325.0,9,0,0,0,0.0
9668,0,0.436097,46,0,0.144774,2242.0,6,1,2,0,1.0
9669,0,0.313624,39,5,2.308244,2697.0,3,0,1,0,0.0
9670,0,0.262083,55,0,0.025007,,9,0,1,0,0.0
9671,0,9.735477,54,0,0.07317,1501.0,13,0,1,0,1.0
9672,0,0.197837,57,0,0.867865,2322.0,8,0,1,0,1.0
9673,0,0.152919,37,5,0.199589,,7,0,1,0,0.0
9674,0,0.465584,29,0,0.429082,,12,0,1,0,0.0
9675,0,0.138474,60,0,0.079421,224.0,4,0,0,0,0.0
9676,0,0.065965,72,0,0.751669,11607.0,11,0,1,0,0.0
9677,0,0.297709,37,1,0.271005,1277.0,5,0,0,0,1.0
9678,0,0.231643,74,0,0.811878,7874.0,8,0,0,0,0.0
9679,0,0.091527,55,0,2.516636,,8,0,0,0,0.0
9680,0,8.171711,51,0,4.544014,26739.0,12,0,1,0,1.0
9681,1,0.449748,46,0,1.868054,10911.0,6,0,0,3,0.0
9682,0,0.352056,32,0,0.712382,3282.0,5,0,1,0,1.0
9683,0,0.48796,65,0,0.71483,2802.0,4,0,1,0,1.0
9684,0,0.212759,41,0,0.115018,16353.0,12,0,1,0,0.0
9685,0,0.543843,41,0,0.774939,1509.0,8,0,0,0,2.0
9686,0,0.208955,65,0,0.31687,5725.0,3,1,0,0,1.0
9687,0,0.283524,25,0,1.266516,4425.0,9,0,2,0,0.0
9688,0,0.241897,30,0,0.461382,3734.0,11,0,3,0,1.0
9689,0,0.364348,51,0,2.214449,,11,0,0,0,1.0
9690,0,0.732497,56,0,0.065202,5719.0,6,0,1,0,2.0
9691,0,0.198302,58,5,1.276859,7086.0,6,0,1,0,3.0
9692,0,0.322816,47,0,2.000272,5492.0,11,0,2,0,2.0
9693,0,0.30172,87,0,0.524436,6864.0,13,0,0,3,2.0
9694,0,0.087496,48,0,0.501027,5295.0,8,2,0,98,1.0
9695,0,0.162438,48,0,0.525624,2899.0,10,0,1,0,0.0
9696,0,0.10629,40,0,1.164921,4930.0,5,0,1,0,1.0
9697,0,0.356952,53,0,2.793977,2775.0,11,0,0,0,0.0
9698,0,0.284476,60,0,0.379672,2632.0,11,0,1,0,2.0
9699,1,0.274275,68,0,1.535445,3755.0,11,0,1,0,0.0
9700,0,0.257981,31,0,0.309781,,7,0,1,0,0.0
9701,0,0.376689,48,0,0.66361,5055.0,6,0,0,0,
9702,0,0.1853,58,0,0.39273,10230.0,10,0,3,0,2.0
9703,0,0.155525,60,0,0.987993,3298.0,3,0,1,0,1.0
9704,0,0.110166,52,0,0.577542,5753.0,10,0,2,0,1.0
9705,0,0.115808,59,0,0.178748,5401.0,9,0,1,0,
9706,0,0.069593,40,0,0.231776,3020.0,10,0,0,0,1.0
9707,0,1.785455,73,0,1.365847,5213.0,12,0,1,0,0.0
9708,0,0.314433,65,0,0.246812,10961.0,11,0,3,0,0.0
9709,0,0.329807,33,0,0.165375,5705.0,8,0,3,0,0.0
9710,1,0.208185,36,0,1.240657,5891.0,5,0,0,0,
9711,1,0.180825,37,0,1.491891,2795.0,6,98,2,0,0.0
9712,0,0.281485,61,98,0.201414,23744.0,13,0,2,3,0.0
9713,0,0.443268,34,0,0.215215,2925.0,8,0,1,0,1.0
9714,0,0.444312,47,0,0.792989,1294.0,12,0,1,0,0.0
9715,0,4.189687,58,0,1.566554,9780.0,5,0,1,0,0.0
9716,0,0.219709,51,0,0.332598,4483.0,8,0,3,1,1.0
9717,0,0.592365,55,0,0.383092,3856.0,9,0,0,0,2.0
9718,0,0.192286,37,0,0.224683,3176.0,10,0,0,0,1.0
9719,0,9.528892,60,0,3.328395,21968.0,3,0,2,0,0.0
9720,0,0.545434,43,1,0.568695,6526.0,8,0,0,0,
